 Reac Temp = 125.67  Stripper Lev =  69.65  Stripper Underflow =  46.39
 Reac Temp = 125.68  Stripper Lev =  67.90  Stripper Underflow =  42.92
 Reac Temp = 125.72  Stripper Lev =  69.48  Stripper Underflow =  46.10
 Reac Temp = 125.75  Stripper Lev =  69.94  Stripper Underflow =  47.05
 Reac Temp = 125.78  Stripper Lev =  68.60  Stripper Underflow =  44.41
 Reac Temp = 125.80  Stripper Lev =  66.07  Stripper Underflow =  39.34
 Reac Temp = 125.80  Stripper Lev =  67.69  Stripper Underflow =  42.60
 Reac Temp = 125.84  Stripper Lev =  68.09  Stripper Underflow =  43.42
 Reac Temp = 125.86  Stripper Lev =  66.66  Stripper Underflow =  40.57
 Reac Temp = 125.86  Stripper Lev =  68.05  Stripper Underflow =  43.37
 Reac Temp = 125.90  Stripper Lev =  67.68  Stripper Underflow =  42.65
 Reac Temp = 125.91  Stripper Lev =  68.17  Stripper Underflow =  43.65
 Reac Temp = 125.93  Stripper Lev =  67.30  Stripper Underflow =  41.93
 Reac Temp = 125.96  Stripper Lev =  68.80  Stripper Underflow =  44.96
 Reac Temp = 125.98  Stripper Lev =  67.17  Stripper Underflow =  41.71
 Reac Temp = 126.02  Stripper Lev =  69.46  Stripper Underflow =  46.32
 Reac Temp = 126.02  Stripper Lev =  67.11  Stripper Underflow =  41.64
 Reac Temp = 126.05  Stripper Lev =  68.47  Stripper Underflow =  44.38
 Reac Temp = 126.07  Stripper Lev =  67.26  Stripper Underflow =  41.97
 Reac Temp = 126.08  Stripper Lev =  69.10  Stripper Underflow =  45.69
 Reac Temp = 126.12  Stripper Lev =  69.01  Stripper Underflow =  45.52
 Reac Temp = 126.14  Stripper Lev =  68.87  Stripper Underflow =  45.28
 Reac Temp = 126.16  Stripper Lev =  68.99  Stripper Underflow =  45.53
 Reac Temp = 126.19  Stripper Lev =  67.53  Stripper Underflow =  42.64
 Reac Temp = 126.20  Stripper Lev =  67.08  Stripper Underflow =  41.75
 Reac Temp = 126.24  Stripper Lev =  67.10  Stripper Underflow =  41.79
 Reac Temp = 126.26  Stripper Lev =  66.43  Stripper Underflow =  40.47
 Reac Temp = 126.27  Stripper Lev =  65.83  Stripper Underflow =  39.28
 Reac Temp = 126.30  Stripper Lev =  67.43  Stripper Underflow =  42.50
 Reac Temp = 126.31  Stripper Lev =  69.25  Stripper Underflow =  46.17
 Reac Temp = 126.34  Stripper Lev =  67.72  Stripper Underflow =  43.11
 Reac Temp = 126.35  Stripper Lev =  70.12  Stripper Underflow =  47.96
 Reac Temp = 126.38  Stripper Lev =  67.17  Stripper Underflow =  42.07
 Reac Temp = 126.41  Stripper Lev =  67.44  Stripper Underflow =  42.63
 Reac Temp = 126.43  Stripper Lev =  67.92  Stripper Underflow =  43.60
 Reac Temp = 126.45  Stripper Lev =  67.47  Stripper Underflow =  42.73
 Reac Temp = 126.48  Stripper Lev =  67.36  Stripper Underflow =  42.52
 Reac Temp = 126.51  Stripper Lev =  68.73  Stripper Underflow =  45.29
 Reac Temp = 126.52  Stripper Lev =  67.13  Stripper Underflow =  42.10
 Reac Temp = 126.54  Stripper Lev =  66.98  Stripper Underflow =  41.82
 Reac Temp = 126.56  Stripper Lev =  68.11  Stripper Underflow =  44.10
 Reac Temp = 126.60  Stripper Lev =  68.23  Stripper Underflow =  44.36
 Reac Temp = 126.61  Stripper Lev =  70.45  Stripper Underflow =  48.82
 Reac Temp = 126.63  Stripper Lev =  67.75  Stripper Underflow =  43.44
 Reac Temp = 126.64  Stripper Lev =  66.52  Stripper Underflow =  41.00
 Reac Temp = 126.69  Stripper Lev =  68.03  Stripper Underflow =  44.04
 Reac Temp = 126.71  Stripper Lev =  66.96  Stripper Underflow =  41.91
 Reac Temp = 126.72  Stripper Lev =  69.85  Stripper Underflow =  47.73
 Reac Temp = 126.74  Stripper Lev =  68.66  Stripper Underflow =  45.37
 Reac Temp = 126.77  Stripper Lev =  69.22  Stripper Underflow =  46.52
 Reac Temp = 126.79  Stripper Lev =  67.76  Stripper Underflow =  43.62
 Reac Temp = 126.81  Stripper Lev =  68.40  Stripper Underflow =  44.92
 Reac Temp = 126.82  Stripper Lev =  68.64  Stripper Underflow =  45.43
 Reac Temp = 126.86  Stripper Lev =  67.89  Stripper Underflow =  43.95
 Reac Temp = 126.87  Stripper Lev =  67.94  Stripper Underflow =  44.07
 Reac Temp = 126.91  Stripper Lev =  68.47  Stripper Underflow =  45.15
 Reac Temp = 126.94  Stripper Lev =  68.55  Stripper Underflow =  45.33
 Reac Temp = 126.95  Stripper Lev =  69.14  Stripper Underflow =  46.54
 Reac Temp = 126.98  Stripper Lev =  68.60  Stripper Underflow =  45.49
 Reac Temp = 126.99  Stripper Lev =  69.17  Stripper Underflow =  46.65
 Reac Temp = 127.03  Stripper Lev =  67.49  Stripper Underflow =  43.30
 Reac Temp = 127.04  Stripper Lev =  70.07  Stripper Underflow =  48.49
 Reac Temp = 127.09  Stripper Lev =  66.83  Stripper Underflow =  42.04
 Reac Temp = 127.09  Stripper Lev =  66.59  Stripper Underflow =  41.56
 Reac Temp = 127.12  Stripper Lev =  70.54  Stripper Underflow =  49.49
 Reac Temp = 127.16  Stripper Lev =  67.76  Stripper Underflow =  43.95
 Reac Temp = 127.17  Stripper Lev =  68.73  Stripper Underflow =  45.93
 Reac Temp = 127.20  Stripper Lev =  69.83  Stripper Underflow =  48.15
 Reac Temp = 127.20  Stripper Lev =  67.81  Stripper Underflow =  44.12
 Reac Temp = 127.23  Stripper Lev =  70.31  Stripper Underflow =  49.18
 Reac Temp = 127.26  Stripper Lev =  69.39  Stripper Underflow =  47.36
 Reac Temp = 127.28  Stripper Lev =  68.97  Stripper Underflow =  46.55
 Reac Temp = 127.29  Stripper Lev =  66.38  Stripper Underflow =  41.37
 Reac Temp = 127.32  Stripper Lev =  68.82  Stripper Underflow =  46.27
 Reac Temp = 127.37  Stripper Lev =  66.90  Stripper Underflow =  42.44
 Reac Temp = 127.37  Stripper Lev =  66.11  Stripper Underflow =  40.88
 Reac Temp = 127.39  Stripper Lev =  67.35  Stripper Underflow =  43.36
 Reac Temp = 127.43  Stripper Lev =  67.37  Stripper Underflow =  43.44
 Reac Temp = 127.45  Stripper Lev =  68.36  Stripper Underflow =  45.44
 Reac Temp = 127.46  Stripper Lev =  69.37  Stripper Underflow =  47.47
 Reac Temp = 127.48  Stripper Lev =  69.83  Stripper Underflow =  48.44
 Reac Temp = 127.51  Stripper Lev =  67.10  Stripper Underflow =  42.98
 Reac Temp = 127.52  Stripper Lev =  69.88  Stripper Underflow =  48.59
 Reac Temp = 127.56  Stripper Lev =  70.82  Stripper Underflow =  50.49
 Reac Temp = 127.59  Stripper Lev =  68.90  Stripper Underflow =  46.69
 Reac Temp = 127.61  Stripper Lev =  67.04  Stripper Underflow =  42.98
 Reac Temp = 127.65  Stripper Lev =  68.52  Stripper Underflow =  45.97
 Reac Temp = 127.66  Stripper Lev =  67.53  Stripper Underflow =  44.00
 Reac Temp = 127.67  Stripper Lev =  69.64  Stripper Underflow =  48.24
 Reac Temp = 127.71  Stripper Lev =  68.31  Stripper Underflow =  45.60
 Reac Temp = 127.72  Stripper Lev =  68.39  Stripper Underflow =  45.79
 Reac Temp = 127.75  Stripper Lev =  67.63  Stripper Underflow =  44.29
 Reac Temp = 127.78  Stripper Lev =  66.16  Stripper Underflow =  41.35
 Reac Temp = 127.80  Stripper Lev =  69.00  Stripper Underflow =  47.07
 Reac Temp = 127.84  Stripper Lev =  68.58  Stripper Underflow =  46.25
 Reac Temp = 127.85  Stripper Lev =  71.20  Stripper Underflow =  51.53
 Reac Temp = 127.85  Stripper Lev =  69.55  Stripper Underflow =  48.27
 Reac Temp = 127.89  Stripper Lev =  69.23  Stripper Underflow =  47.64
 Reac Temp = 127.92  Stripper Lev =  69.20  Stripper Underflow =  47.61
 Reac Temp = 127.94  Stripper Lev =  70.34  Stripper Underflow =  49.92
 Reac Temp = 127.96  Stripper Lev =  67.90  Stripper Underflow =  45.07
 Reac Temp = 127.99  Stripper Lev =  67.04  Stripper Underflow =  43.37
 Reac Temp = 128.02  Stripper Lev =  68.30  Stripper Underflow =  45.91
 Reac Temp = 128.03  Stripper Lev =  70.12  Stripper Underflow =  49.57
 Reac Temp = 128.06  Stripper Lev =  69.30  Stripper Underflow =  47.97
 Reac Temp = 128.08  Stripper Lev =  67.57  Stripper Underflow =  44.52
 Reac Temp = 128.09  Stripper Lev =  70.02  Stripper Underflow =  49.47
 Reac Temp = 128.14  Stripper Lev =  68.66  Stripper Underflow =  46.76
 Reac Temp = 128.15  Stripper Lev =  68.86  Stripper Underflow =  47.18
 Reac Temp = 128.17  Stripper Lev =  68.89  Stripper Underflow =  47.28
 Reac Temp = 128.20  Stripper Lev =  67.44  Stripper Underflow =  44.39
 Reac Temp = 128.21  Stripper Lev =  68.04  Stripper Underflow =  45.62
 Reac Temp = 128.24  Stripper Lev =  68.65  Stripper Underflow =  46.87
 Reac Temp = 128.27  Stripper Lev =  67.11  Stripper Underflow =  43.80
 Reac Temp = 128.30  Stripper Lev =  69.65  Stripper Underflow =  48.90
 Reac Temp = 128.32  Stripper Lev =  69.37  Stripper Underflow =  48.38
 Reac Temp = 128.34  Stripper Lev =  67.80  Stripper Underflow =  45.26
 Reac Temp = 128.36  Stripper Lev =  68.33  Stripper Underflow =  46.33
 Reac Temp = 128.40  Stripper Lev =  68.75  Stripper Underflow =  47.20
 Reac Temp = 128.43  Stripper Lev =  67.74  Stripper Underflow =  45.20
 Reac Temp = 128.43  Stripper Lev =  69.38  Stripper Underflow =  48.51
 Reac Temp = 128.49  Stripper Lev =  65.63  Stripper Underflow =  41.00
 Reac Temp = 128.49  Stripper Lev =  67.83  Stripper Underflow =  45.43
 Reac Temp = 128.50  Stripper Lev =  68.24  Stripper Underflow =  46.27
 Reac Temp = 128.53  Stripper Lev =  68.49  Stripper Underflow =  46.80
 Reac Temp = 128.58  Stripper Lev =  68.10  Stripper Underflow =  46.04
 Reac Temp = 128.60  Stripper Lev =  70.00  Stripper Underflow =  49.86
 Reac Temp = 128.59  Stripper Lev =  67.97  Stripper Underflow =  45.83
 Reac Temp = 128.62  Stripper Lev =  69.23  Stripper Underflow =  48.37
 Reac Temp = 128.65  Stripper Lev =  68.85  Stripper Underflow =  47.65
 Reac Temp = 128.68  Stripper Lev =  69.32  Stripper Underflow =  48.62
 Reac Temp = 128.70  Stripper Lev =  69.01  Stripper Underflow =  48.02
 Reac Temp = 128.71  Stripper Lev =  69.67  Stripper Underflow =  49.37
 Reac Temp = 128.76  Stripper Lev =  67.95  Stripper Underflow =  45.96
 Reac Temp = 128.77  Stripper Lev =  68.90  Stripper Underflow =  47.88
 Reac Temp = 128.81  Stripper Lev =  67.45  Stripper Underflow =  44.99
 Reac Temp = 128.82  Stripper Lev =  69.91  Stripper Underflow =  49.95
 Reac Temp = 128.83  Stripper Lev =  68.51  Stripper Underflow =  47.16
 Reac Temp = 128.87  Stripper Lev =  70.84  Stripper Underflow =  51.85
 Reac Temp = 128.88  Stripper Lev =  70.39  Stripper Underflow =  51.00
 Reac Temp = 128.91  Stripper Lev =  68.06  Stripper Underflow =  46.35
 Reac Temp = 128.94  Stripper Lev =  68.61  Stripper Underflow =  47.48
 Reac Temp = 128.96  Stripper Lev =  68.21  Stripper Underflow =  46.70
 Reac Temp = 128.97  Stripper Lev =  68.92  Stripper Underflow =  48.15
 Reac Temp = 129.01  Stripper Lev =  68.19  Stripper Underflow =  46.70
 Reac Temp = 129.04  Stripper Lev =  68.35  Stripper Underflow =  47.05
 Reac Temp = 129.06  Stripper Lev =  69.13  Stripper Underflow =  48.63
 Reac Temp = 129.09  Stripper Lev =  69.15  Stripper Underflow =  48.70
 Reac Temp = 129.11  Stripper Lev =  69.41  Stripper Underflow =  49.27
 Reac Temp = 129.13  Stripper Lev =  68.83  Stripper Underflow =  48.12
 Reac Temp = 129.15  Stripper Lev =  68.68  Stripper Underflow =  47.86
 Reac Temp = 129.18  Stripper Lev =  68.16  Stripper Underflow =  46.83
 Reac Temp = 129.20  Stripper Lev =  68.82  Stripper Underflow =  48.18
 Reac Temp = 129.21  Stripper Lev =  69.14  Stripper Underflow =  48.85
 Reac Temp = 129.26  Stripper Lev =  70.97  Stripper Underflow =  52.54
 Reac Temp = 129.28  Stripper Lev =  68.05  Stripper Underflow =  46.72
 Reac Temp = 129.30  Stripper Lev =  70.51  Stripper Underflow =  51.68
 Reac Temp = 129.31  Stripper Lev =  69.38  Stripper Underflow =  49.45
 Reac Temp = 129.35  Stripper Lev =  68.07  Stripper Underflow =  46.86
 Reac Temp = 129.37  Stripper Lev =  66.90  Stripper Underflow =  44.52
 Reac Temp = 129.38  Stripper Lev =  68.55  Stripper Underflow =  47.86
 Reac Temp = 129.44  Stripper Lev =  66.63  Stripper Underflow =  44.01
 Reac Temp = 129.45  Stripper Lev =  69.09  Stripper Underflow =  48.97
 Reac Temp = 129.47  Stripper Lev =  68.82  Stripper Underflow =  48.46
 Reac Temp = 129.47  Stripper Lev =  67.08  Stripper Underflow =  44.98
 Reac Temp = 129.51  Stripper Lev =  69.00  Stripper Underflow =  48.86
 Reac Temp = 129.55  Stripper Lev =  68.14  Stripper Underflow =  47.16
 Reac Temp = 129.56  Stripper Lev =  66.92  Stripper Underflow =  44.73
 Reac Temp = 129.59  Stripper Lev =  67.17  Stripper Underflow =  45.24
 Reac Temp = 129.61  Stripper Lev =  69.59  Stripper Underflow =  50.12
 Reac Temp = 129.65  Stripper Lev =  67.30  Stripper Underflow =  45.54
 Reac Temp = 129.68  Stripper Lev =  68.28  Stripper Underflow =  47.53
 Reac Temp = 129.69  Stripper Lev =  68.92  Stripper Underflow =  48.83
 Reac Temp = 129.72  Stripper Lev =  68.49  Stripper Underflow =  47.99
 Reac Temp = 129.72  Stripper Lev =  69.66  Stripper Underflow =  50.36
 Reac Temp = 129.75  Stripper Lev =  68.98  Stripper Underflow =  49.04
 Reac Temp = 129.78  Stripper Lev =  68.41  Stripper Underflow =  47.91
 Reac Temp = 129.81  Stripper Lev =  68.77  Stripper Underflow =  48.67
 Reac Temp = 129.83  Stripper Lev =  66.30  Stripper Underflow =  43.73
 Reac Temp = 129.84  Stripper Lev =  67.12  Stripper Underflow =  45.38
 Reac Temp = 129.88  Stripper Lev =  68.73  Stripper Underflow =  48.63
 Reac Temp = 129.90  Stripper Lev =  68.54  Stripper Underflow =  48.27
 Reac Temp = 129.90  Stripper Lev =  68.33  Stripper Underflow =  47.88
 Reac Temp = 129.94  Stripper Lev =  66.79  Stripper Underflow =  44.82
 Reac Temp = 129.98  Stripper Lev =  66.99  Stripper Underflow =  45.23
 Reac Temp = 129.98  Stripper Lev =  69.89  Stripper Underflow =  51.06
 Reac Temp = 130.02  Stripper Lev =  69.85  Stripper Underflow =  51.00
 Reac Temp = 130.03  Stripper Lev =  68.10  Stripper Underflow =  47.53
 Reac Temp = 130.05  Stripper Lev =  69.29  Stripper Underflow =  49.93
 Reac Temp = 130.09  Stripper Lev =  67.93  Stripper Underflow =  47.23
 Reac Temp = 130.11  Stripper Lev =  68.94  Stripper Underflow =  49.27
 Reac Temp = 130.14  Stripper Lev =  69.13  Stripper Underflow =  49.68
 Reac Temp = 130.16  Stripper Lev =  68.69  Stripper Underflow =  48.83
 Reac Temp = 130.18  Stripper Lev =  67.72  Stripper Underflow =  46.90
 Reac Temp = 130.20  Stripper Lev =  67.68  Stripper Underflow =  46.85
 Reac Temp = 130.23  Stripper Lev =  67.96  Stripper Underflow =  47.43
 Reac Temp = 130.28  Stripper Lev =  67.30  Stripper Underflow =  46.13
 Reac Temp = 130.27  Stripper Lev =  69.37  Stripper Underflow =  50.29
 Reac Temp = 130.31  Stripper Lev =  68.19  Stripper Underflow =  47.96
 Reac Temp = 130.33  Stripper Lev =  67.71  Stripper Underflow =  47.01
 Reac Temp = 130.36  Stripper Lev =  68.23  Stripper Underflow =  48.08
 Reac Temp = 130.37  Stripper Lev =  67.99  Stripper Underflow =  47.60
 Reac Temp = 130.41  Stripper Lev =  68.56  Stripper Underflow =  48.79
 Reac Temp = 130.42  Stripper Lev =  67.46  Stripper Underflow =  46.60
 Reac Temp = 130.47  Stripper Lev =  67.57  Stripper Underflow =  46.83
 Reac Temp = 130.47  Stripper Lev =  68.65  Stripper Underflow =  49.02
 Reac Temp = 130.50  Stripper Lev =  67.88  Stripper Underflow =  47.50
 Reac Temp = 130.51  Stripper Lev =  68.32  Stripper Underflow =  48.39
 Reac Temp = 130.55  Stripper Lev =  68.40  Stripper Underflow =  48.58
 Reac Temp = 130.56  Stripper Lev =  65.47  Stripper Underflow =  42.72
 Reac Temp = 130.60  Stripper Lev =  68.25  Stripper Underflow =  48.30
 Reac Temp = 130.63  Stripper Lev =  69.36  Stripper Underflow =  50.56
 Reac Temp = 130.64  Stripper Lev =  69.82  Stripper Underflow =  51.51
 Reac Temp = 130.65  Stripper Lev =  68.52  Stripper Underflow =  48.94
 Reac Temp = 130.68  Stripper Lev =  68.76  Stripper Underflow =  49.43
 Reac Temp = 130.71  Stripper Lev =  68.70  Stripper Underflow =  49.34
 Reac Temp = 130.73  Stripper Lev =  66.93  Stripper Underflow =  45.80
 Reac Temp = 130.77  Stripper Lev =  68.90  Stripper Underflow =  49.78
 Reac Temp = 130.79  Stripper Lev =  66.48  Stripper Underflow =  44.94
 Reac Temp = 130.79  Stripper Lev =  69.40  Stripper Underflow =  50.82
 Reac Temp = 130.83  Stripper Lev =  69.80  Stripper Underflow =  51.65
 Reac Temp = 130.83  Stripper Lev =  67.71  Stripper Underflow =  47.48
 Reac Temp = 130.88  Stripper Lev =  67.53  Stripper Underflow =  47.14
 Reac Temp = 130.91  Stripper Lev =  67.58  Stripper Underflow =  47.25
 Reac Temp = 130.93  Stripper Lev =  69.55  Stripper Underflow =  51.22
 Reac Temp = 130.95  Stripper Lev =  70.03  Stripper Underflow =  52.22
 Reac Temp = 130.96  Stripper Lev =  68.99  Stripper Underflow =  50.18
 Reac Temp = 130.99  Stripper Lev =  67.32  Stripper Underflow =  46.84
 Reac Temp = 131.02  Stripper Lev =  68.25  Stripper Underflow =  48.74
 Reac Temp = 131.05  Stripper Lev =  65.96  Stripper Underflow =  44.15
 Reac Temp = 131.07  Stripper Lev =  66.97  Stripper Underflow =  46.18
 Reac Temp = 131.06  Stripper Lev =  67.71  Stripper Underflow =  47.69
 Reac Temp = 131.11  Stripper Lev =  68.02  Stripper Underflow =  48.33
 Reac Temp = 131.14  Stripper Lev =  66.60  Stripper Underflow =  45.50
 Reac Temp = 131.17  Stripper Lev =  68.56  Stripper Underflow =  49.43
 Reac Temp = 131.18  Stripper Lev =  67.88  Stripper Underflow =  48.10
 Reac Temp = 131.21  Stripper Lev =  66.95  Stripper Underflow =  46.26
 Reac Temp = 131.23  Stripper Lev =  68.06  Stripper Underflow =  48.49
 Reac Temp = 131.24  Stripper Lev =  68.85  Stripper Underflow =  50.10
 Reac Temp = 131.27  Stripper Lev =  70.90  Stripper Underflow =  54.23
 Reac Temp = 131.30  Stripper Lev =  68.14  Stripper Underflow =  48.73
 Reac Temp = 131.34  Stripper Lev =  70.41  Stripper Underflow =  53.31
 Reac Temp = 131.34  Stripper Lev =  66.93  Stripper Underflow =  46.38
 Reac Temp = 131.36  Stripper Lev =  68.84  Stripper Underflow =  50.22
 Reac Temp = 131.39  Stripper Lev =  69.64  Stripper Underflow =  51.84
 Reac Temp = 131.42  Stripper Lev =  68.72  Stripper Underflow =  50.03
 Reac Temp = 131.46  Stripper Lev =  67.89  Stripper Underflow =  48.38
 Reac Temp = 131.46  Stripper Lev =  67.81  Stripper Underflow =  48.25
 Reac Temp = 131.48  Stripper Lev =  68.57  Stripper Underflow =  49.79
 Reac Temp = 131.51  Stripper Lev =  67.12  Stripper Underflow =  46.90
 Reac Temp = 131.53  Stripper Lev =  68.82  Stripper Underflow =  50.33
 Reac Temp = 131.57  Stripper Lev =  68.91  Stripper Underflow =  50.54
 Reac Temp = 131.58  Stripper Lev =  69.03  Stripper Underflow =  50.80
 Reac Temp = 131.62  Stripper Lev =  66.70  Stripper Underflow =  46.15
 Reac Temp = 131.63  Stripper Lev =  68.83  Stripper Underflow =  50.44
 Reac Temp = 131.64  Stripper Lev =  66.24  Stripper Underflow =  45.26
 Reac Temp = 131.69  Stripper Lev =  70.11  Stripper Underflow =  53.05
 Reac Temp = 131.69  Stripper Lev =  67.54  Stripper Underflow =  47.93
 Reac Temp = 131.71  Stripper Lev =  70.01  Stripper Underflow =  52.90
 Reac Temp = 131.73  Stripper Lev =  67.88  Stripper Underflow =  48.66
 Reac Temp = 131.76  Stripper Lev =  68.91  Stripper Underflow =  50.75
 Reac Temp = 131.78  Stripper Lev =  71.76  Stripper Underflow =  56.48
 Reac Temp = 131.81  Stripper Lev =  67.45  Stripper Underflow =  47.88
 Reac Temp = 131.83  Stripper Lev =  70.93  Stripper Underflow =  54.88
 Reac Temp = 131.87  Stripper Lev =  68.51  Stripper Underflow =  50.07
 Reac Temp = 131.88  Stripper Lev =  67.41  Stripper Underflow =  47.89
 Reac Temp = 131.90  Stripper Lev =  68.23  Stripper Underflow =  49.55
 Reac Temp = 131.93  Stripper Lev =  67.47  Stripper Underflow =  48.03
 Reac Temp = 131.95  Stripper Lev =  69.00  Stripper Underflow =  51.13
 Reac Temp = 131.98  Stripper Lev =  68.61  Stripper Underflow =  50.38
 Reac Temp = 131.99  Stripper Lev =  68.47  Stripper Underflow =  50.10
 Reac Temp = 132.02  Stripper Lev =  69.61  Stripper Underflow =  52.43
 Reac Temp = 132.04  Stripper Lev =  67.50  Stripper Underflow =  48.22
 Reac Temp = 132.06  Stripper Lev =  66.47  Stripper Underflow =  46.17
 Reac Temp = 132.08  Stripper Lev =  67.25  Stripper Underflow =  47.74
 Reac Temp = 132.11  Stripper Lev =  68.45  Stripper Underflow =  50.17
 Reac Temp = 132.13  Stripper Lev =  69.09  Stripper Underflow =  51.48
 Reac Temp = 132.15  Stripper Lev =  68.07  Stripper Underflow =  49.45
 Reac Temp = 132.18  Stripper Lev =  67.67  Stripper Underflow =  48.68
 Reac Temp = 132.19  Stripper Lev =  69.08  Stripper Underflow =  51.52
 Reac Temp = 132.23  Stripper Lev =  68.87  Stripper Underflow =  51.13
 Reac Temp = 132.26  Stripper Lev =  69.50  Stripper Underflow =  52.42
 Reac Temp = 132.27  Stripper Lev =  67.83  Stripper Underflow =  49.09
 Reac Temp = 132.29  Stripper Lev =  70.59  Stripper Underflow =  54.65
 Reac Temp = 132.32  Stripper Lev =  67.92  Stripper Underflow =  49.34
 Reac Temp = 132.34  Stripper Lev =  66.85  Stripper Underflow =  47.21
 Reac Temp = 132.34  Stripper Lev =  67.80  Stripper Underflow =  49.11
 Reac Temp = 132.38  Stripper Lev =  68.06  Stripper Underflow =  49.66
 Reac Temp = 132.40  Stripper Lev =  66.34  Stripper Underflow =  46.23
 Reac Temp = 132.43  Stripper Lev =  70.22  Stripper Underflow =  54.03
 Reac Temp = 132.46  Stripper Lev =  68.69  Stripper Underflow =  50.99
 Reac Temp = 132.50  Stripper Lev =  68.61  Stripper Underflow =  50.85
 Reac Temp = 132.52  Stripper Lev =  68.23  Stripper Underflow =  50.12
 Reac Temp = 132.52  Stripper Lev =  69.71  Stripper Underflow =  53.11
 Reac Temp = 132.54  Stripper Lev =  66.60  Stripper Underflow =  46.89
 Reac Temp = 132.56  Stripper Lev =  67.31  Stripper Underflow =  48.33
 Reac Temp = 132.57  Stripper Lev =  67.67  Stripper Underflow =  49.07
 Reac Temp = 132.60  Stripper Lev =  68.40  Stripper Underflow =  50.56
 Reac Temp = 132.63  Stripper Lev =  65.60  Stripper Underflow =  44.97
 Reac Temp = 132.64  Stripper Lev =  68.27  Stripper Underflow =  50.31
 Reac Temp = 132.67  Stripper Lev =  68.77  Stripper Underflow =  51.35
 Reac Temp = 132.71  Stripper Lev =  68.41  Stripper Underflow =  50.64
 Reac Temp = 132.72  Stripper Lev =  67.82  Stripper Underflow =  49.49
 Reac Temp = 132.73  Stripper Lev =  68.58  Stripper Underflow =  51.03
 Reac Temp = 132.76  Stripper Lev =  68.63  Stripper Underflow =  51.15
 Reac Temp = 132.79  Stripper Lev =  67.80  Stripper Underflow =  49.52
 Reac Temp = 132.80  Stripper Lev =  68.33  Stripper Underflow =  50.60
 Reac Temp = 132.82  Stripper Lev =  67.33  Stripper Underflow =  48.62
 Reac Temp = 132.84  Stripper Lev =  68.32  Stripper Underflow =  50.60
 Reac Temp = 132.86  Stripper Lev =  68.68  Stripper Underflow =  51.36
 Reac Temp = 132.89  Stripper Lev =  68.22  Stripper Underflow =  50.46
 Reac Temp = 132.91  Stripper Lev =  65.62  Stripper Underflow =  45.26
 Reac Temp = 132.92  Stripper Lev =  68.94  Stripper Underflow =  51.92
 Reac Temp = 132.98  Stripper Lev =  67.14  Stripper Underflow =  48.35
 Reac Temp = 132.99  Stripper Lev =  68.60  Stripper Underflow =  51.28
 Reac Temp = 133.00  Stripper Lev =  69.53  Stripper Underflow =  53.18
 Reac Temp = 133.04  Stripper Lev =  69.59  Stripper Underflow =  53.32
 Reac Temp = 133.04  Stripper Lev =  67.29  Stripper Underflow =  48.74
 Reac Temp = 133.07  Stripper Lev =  70.54  Stripper Underflow =  55.29
 Reac Temp = 133.07  Stripper Lev =  67.17  Stripper Underflow =  48.55
 Reac Temp = 133.11  Stripper Lev =  67.35  Stripper Underflow =  48.93
 Reac Temp = 133.15  Stripper Lev =  66.18  Stripper Underflow =  46.61
 Reac Temp = 133.15  Stripper Lev =  68.15  Stripper Underflow =  50.55
 Reac Temp = 133.16  Stripper Lev =  68.61  Stripper Underflow =  51.50
 Reac Temp = 133.20  Stripper Lev =  68.33  Stripper Underflow =  50.96
 Reac Temp = 133.22  Stripper Lev =  67.95  Stripper Underflow =  50.23
 Reac Temp = 133.25  Stripper Lev =  68.52  Stripper Underflow =  51.40
 Reac Temp = 133.27  Stripper Lev =  67.97  Stripper Underflow =  50.31
 Reac Temp = 133.30  Stripper Lev =  67.62  Stripper Underflow =  49.63
 Reac Temp = 133.31  Stripper Lev =  68.68  Stripper Underflow =  51.77
 Reac Temp = 133.33  Stripper Lev =  67.75  Stripper Underflow =  49.93
 Reac Temp = 133.35  Stripper Lev =  68.34  Stripper Underflow =  51.12
 Reac Temp = 133.37  Stripper Lev =  67.31  Stripper Underflow =  49.09
 Reac Temp = 133.38  Stripper Lev =  68.45  Stripper Underflow =  51.40
 Reac Temp = 133.41  Stripper Lev =  68.93  Stripper Underflow =  52.38
 Reac Temp = 133.44  Stripper Lev =  67.80  Stripper Underflow =  50.13
 Reac Temp = 133.46  Stripper Lev =  69.50  Stripper Underflow =  53.56
 Reac Temp = 133.47  Stripper Lev =  70.37  Stripper Underflow =  55.35
 Reac Temp = 133.48  Stripper Lev =  66.15  Stripper Underflow =  46.91
 Reac Temp = 133.52  Stripper Lev =  67.45  Stripper Underflow =  49.52
 Reac Temp = 133.54  Stripper Lev =  67.27  Stripper Underflow =  49.18
 Reac Temp = 133.57  Stripper Lev =  68.52  Stripper Underflow =  51.71
 Reac Temp = 133.60  Stripper Lev =  68.50  Stripper Underflow =  51.68
 Reac Temp = 133.60  Stripper Lev =  69.38  Stripper Underflow =  53.47
 Reac Temp = 133.61  Stripper Lev =  67.73  Stripper Underflow =  50.19
 Reac Temp = 133.65  Stripper Lev =  68.01  Stripper Underflow =  50.78
 Reac Temp = 133.67  Stripper Lev =  68.08  Stripper Underflow =  50.94
 Reac Temp = 133.69  Stripper Lev =  67.69  Stripper Underflow =  50.17
 Reac Temp = 133.71  Stripper Lev =  67.96  Stripper Underflow =  50.73
 Reac Temp = 133.73  Stripper Lev =  66.92  Stripper Underflow =  48.67
